,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
891,891,Bryce Drew,HOU,24.0,190.5,83.91452,Valparaiso,USA,1998,1,16,34,3.5,0.9,1.5,-1.2,0.008,0.073,0.171,0.445,0.193,1998-99
903,903,Charles Barkley,HOU,36.0,198.12,114.305184,Auburn,USA,1984,1,5,42,16.1,12.3,4.6,4.7,0.14,0.261,0.225,0.546,0.216,1998-99
931,931,Cuttino Mobley,HOU,23.0,193.04,86.18248,Rhode Island,USA,1998,2,41,49,9.9,2.3,2.5,3.7,0.019,0.067,0.174,0.537,0.1369999999999999,1998-99
1031,1031,Anthony Miller,HOU,27.0,205.74,115.66596,Michigan State,USA,1994,2,39,29,2.4,2.3,0.2,7.2,0.136,0.177,0.142,0.502,0.044,1998-99
1034,1034,Antoine Carr,HOU,37.0,205.74,122.46984,Wichita State,USA,1983,1,8,18,2.6,1.7,0.5,-6.4,0.065,0.151,0.198,0.427,0.107,1998-99
1048,1048,Stanley Roberts,HOU,29.0,213.36,131.54168,Louisiana State,USA,1991,1,23,6,2.3,1.8,0.0,26.5,0.1669999999999999,0.212,0.304,0.424,0.0,1998-99
1071,1071,Matt Bullard,HOU,32.0,208.28,106.59412,Iowa,USA,Undrafted,Undrafted,Undrafted,41,2.9,1.0,0.4,-1.6,0.026,0.09,0.149,0.494,0.067,1998-99
1074,1074,Matt Maloney,HOU,27.0,190.5,87.089664,Pennsylvania,USA,Undrafted,Undrafted,Undrafted,15,1.4,0.7,1.4,-3.6,0.012,0.047,0.1119999999999999,0.32,0.159,1998-99
1077,1077,Michael Dickerson,HOU,24.0,195.58,86.18248,Arizona,USA,1998,1,14,50,10.9,1.7,1.9,4.4,0.021,0.039,0.1689999999999999,0.5539999999999999,0.1009999999999999,1998-99
1144,1144,Sam Mack,HOU,29.0,200.66,99.79024,Houston,USA,Undrafted,Undrafted,Undrafted,44,10.7,2.2,1.3,-2.8,0.015,0.086,0.19,0.5760000000000001,0.094,1998-99
1151,1151,Scottie Pippen,HOU,33.0,200.66,103.418976,Central Arkansas,USA,1987,1,5,50,14.5,6.5,5.9,1.6,0.04,0.141,0.1989999999999999,0.53,0.248,1998-99
1164,1164,Othella Harrington,HOU,25.0,205.74,106.59412,Georgetown,USA,1996,2,30,41,9.8,6.0,0.4,3.0,0.104,0.205,0.218,0.5589999999999999,0.031,1998-99
1222,1222,Eddie Johnson,HOU,40.0,200.66,97.52228,Illinois,USA,1981,2,29,3,4.0,0.7,0.3,-20.8,0.0,0.154,0.292,0.462,0.063,1998-99
1288,1288,Hakeem Olajuwon,HOU,36.0,213.36,115.66596,Houston,Nigeria,1984,1,1,50,18.9,9.6,1.8,1.9,0.074,0.226,0.262,0.5589999999999999,0.0969999999999999,1998-99
1365,1365,Devin Gray,HOU,28.0,200.66,108.86208,Clemson,USA,1995,Undrafted,Undrafted,21,2.3,1.2,0.2,-7.1,0.096,0.132,0.18,0.492,0.069,1999-00
1416,1416,Hakeem Olajuwon,HOU,37.0,213.36,115.66596,Houston,Nigeria,1984,1,1,44,10.3,6.2,1.4,-3.2,0.071,0.226,0.228,0.484,0.102,1999-00
1477,1477,Anthony Miller,HOU,28.0,205.74,115.66596,Michigan State,USA,1994,2,39,35,3.7,4.7,0.5,7.4,0.111,0.245,0.125,0.544,0.05,1999-00
1497,1497,Cuttino Mobley,HOU,24.0,193.04,86.18248,Rhode Island,USA,1998,2,41,81,15.8,3.6,2.6,-1.6,0.0279999999999999,0.099,0.24,0.545,0.148,1999-00
1516,1516,Bryce Drew,HOU,25.0,190.5,83.91452,Valparaiso,USA,1998,1,16,72,5.8,1.4,2.3,1.4,0.02,0.068,0.17,0.481,0.1969999999999999,1999-00
1521,1521,Carlos Rogers,HOU,29.0,210.82,105.233344,Tennessee State,USA,1994,1,11,53,8.0,5.2,0.8,-10.7,0.1,0.178,0.179,0.5489999999999999,0.068,1999-00
1536,1536,Charles Barkley,HOU,37.0,198.12,114.305184,Auburn,USA,1984,1,5,20,14.5,10.5,3.2,-2.4,0.125,0.252,0.216,0.534,0.165,1999-00
1553,1553,Shandon Anderson,HOU,26.0,198.12,95.25432,Georgia,USA,1996,2,54,82,12.3,4.7,2.9,-2.3,0.039,0.119,0.176,0.5670000000000001,0.139,1999-00
1564,1564,Steve Francis,HOU,23.0,190.5,87.543256,Maryland,USA,1999,1,2,77,18.0,5.3,6.6,-3.7,0.062,0.102,0.249,0.5429999999999999,0.315,1999-00
1612,1612,Walt Williams,HOU,30.0,203.2,104.32616,Maryland,USA,1992,1,7,76,10.9,4.0,2.1,1.6,0.042,0.141,0.201,0.562,0.138,1999-00
1627,1627,Thomas Hamilton,HOU,25.0,218.44,149.68536,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,22,3.7,4.1,0.7,-8.0,0.129,0.2739999999999999,0.187,0.46,0.087,1999-00
1644,1644,Tony Massenburg,HOU,32.0,205.74,113.398,Maryland,USA,1990,2,43,10,4.6,2.7,0.3,-3.4,0.074,0.2,0.2,0.534,0.047,1999-00
1690,1690,Kelvin Cato,HOU,25.0,210.82,115.66596,Iowa State,USA,1997,1,15,65,8.7,6.0,0.4,0.2,0.078,0.191,0.16,0.574,0.027,1999-00
1693,1693,Kenny Thomas,HOU,22.0,203.2,117.93392,New Mexico,USA,1999,1,22,72,8.3,6.1,1.6,0.9,0.094,0.178,0.18,0.477,0.099,1999-00
1729,1729,Moochie Norris,HOU,26.0,185.42,79.3786,West Florida,USA,1996,2,33,30,6.9,2.3,3.1,7.4,0.038,0.111,0.195,0.542,0.296,1999-00
1734,1734,Matt Bullard,HOU,33.0,208.28,106.59412,Iowa,USA,Undrafted,Undrafted,Undrafted,56,6.8,2.5,1.1,-2.5,0.0139999999999999,0.135,0.165,0.541,0.0969999999999999,1999-00
1826,1826,Walt Williams,HOU,31.0,203.2,104.32616,Maryland,USA,1992,1,7,72,8.3,3.4,1.3,2.4,0.023,0.151,0.187,0.527,0.102,2000-01
1842,1842,Hakeem Olajuwon,HOU,38.0,213.36,115.66596,Houston,Nigeria,1984,1,1,58,11.9,7.4,1.2,1.1,0.094,0.226,0.216,0.526,0.0819999999999999,2000-01
1923,1923,Dan Langhi,HOU,23.0,210.82,99.79024,Vanderbilt,USA,2000,2,31,33,2.7,1.2,0.1,-11.3,0.057,0.126,0.222,0.4029999999999999,0.031,2000-01
1945,1945,Cuttino Mobley,HOU,25.0,193.04,86.18248,Rhode Island,USA,1998,2,41,79,19.5,5.0,2.5,3.8,0.033,0.118,0.244,0.541,0.114,2000-01
1969,1969,Carlos Rogers,HOU,30.0,210.82,105.233344,Tennessee State,USA,1994,1,11,39,4.6,3.6,0.2,2.8,0.106,0.184,0.128,0.674,0.027,2000-01
2027,2027,Maurice Taylor,HOU,24.0,205.74,117.93392,Michigan,USA,1997,1,14,69,13.0,5.5,1.5,-3.5,0.065,0.16,0.231,0.518,0.096,2000-01
2031,2031,Matt Bullard,HOU,34.0,208.28,106.59412,Iowa,USA,Undrafted,Undrafted,Undrafted,61,5.8,2.1,0.7,7.9,0.027,0.118,0.151,0.569,0.067,2000-01
2033,2033,Moochie Norris,HOU,27.0,185.42,79.3786,West Florida,USA,1996,2,33,82,6.6,2.4,3.5,3.2,0.031,0.106,0.1689999999999999,0.546,0.284,2000-01
2053,2053,Jason Collier,HOU,23.0,213.36,117.93392,Georgia Tech,USA,2000,1,15,23,3.1,1.6,0.3,-12.5,0.059,0.16,0.1939999999999999,0.435,0.05,2000-01
2075,2075,Kenny Thomas,HOU,23.0,203.2,117.93392,New Mexico,USA,1999,1,22,74,7.1,5.6,1.0,3.6,0.081,0.181,0.162,0.507,0.068,2000-01
2077,2077,Kelvin Cato,HOU,26.0,210.82,115.66596,Iowa State,USA,1997,1,15,35,4.7,4.0,0.3,8.8,0.093,0.162,0.12,0.606,0.0279999999999999,2000-01
2094,2094,Steve Francis,HOU,24.0,190.5,87.543256,Maryland,USA,1999,1,2,80,19.9,6.9,6.5,2.6,0.071,0.129,0.241,0.563,0.278,2000-01
2107,2107,Shandon Anderson,HOU,27.0,198.12,95.25432,Georgia,USA,1996,2,54,82,8.7,4.1,2.3,-0.3,0.036,0.123,0.154,0.528,0.123,2000-01
2111,2111,Sean Colson,HOU,25.0,182.88,79.3786,North Carolina-Charlotte,USA,Undrafted,Undrafted,Undrafted,13,1.2,0.5,0.8,-35.2,0.04,0.111,0.264,0.291,0.455,2000-01
2238,2238,Oscar Torres,HOU,25.0,198.12,95.25432,Venezuela,Venezuela,Undrafted,Undrafted,Undrafted,65,6.0,1.9,0.6,-9.2,0.047,0.083,0.185,0.502,0.065,2001-02
2247,2247,Moochie Norris,HOU,28.0,185.42,79.3786,West Florida,USA,1996,2,33,82,8.1,3.0,4.9,-6.1,0.037,0.091,0.178,0.471,0.302,2001-02
2257,2257,Kenny Thomas,HOU,24.0,200.66,111.13004,New Mexico,USA,1999,1,22,72,14.1,7.2,1.9,-6.5,0.073,0.1689999999999999,0.212,0.52,0.1009999999999999,2001-02
2261,2261,Kelvin Cato,HOU,27.0,210.82,115.66596,Iowa State,USA,1997,1,15,75,6.6,7.0,0.4,-5.0,0.106,0.211,0.1119999999999999,0.599,0.024,2001-02
2263,2263,Kevin Willis,HOU,39.0,213.36,111.13004,Michigan State,USA,1984,1,11,52,6.1,5.8,0.3,-6.7,0.129,0.264,0.193,0.489,0.031,2001-02
2326,2326,Tierre Brown,HOU,23.0,187.96,85.728888,McNeese State,USA,Undrafted,Undrafted,Undrafted,40,3.1,1.1,1.8,-18.9,0.03,0.091,0.188,0.483,0.341,2001-02
2330,2330,Terence Morris,HOU,23.0,205.74,100.243832,Maryland,USA,2001,2,33,68,3.8,3.1,0.9,-11.0,0.076,0.14,0.142,0.423,0.096,2001-02
2345,2345,Walt Williams,HOU,32.0,203.2,104.32616,Maryland,USA,1992,1,7,48,9.4,3.4,1.4,-4.1,0.038,0.129,0.195,0.5379999999999999,0.107,2001-02
2394,2394,Steve Francis,HOU,25.0,190.5,88.45044,Maryland,USA,1999,1,2,57,21.6,7.0,6.4,-1.6,0.051,0.142,0.281,0.517,0.281,2001-02
2459,2459,Dan Langhi,HOU,24.0,210.82,99.79024,Vanderbilt,USA,2000,2,31,34,3.1,2.0,0.4,-21.4,0.053,0.122,0.146,0.412,0.0579999999999999,2001-02
2465,2465,Cuttino Mobley,HOU,26.0,193.04,95.25432,Rhode Island,USA,1998,2,41,74,21.7,4.1,2.5,-3.9,0.023,0.088,0.251,0.537,0.1119999999999999,2001-02
2575,2575,Jason Collier,HOU,24.0,213.36,117.93392,Georgia Tech,USA,2000,1,15,25,4.2,3.3,0.4,-17.4,0.091,0.166,0.152,0.486,0.042,2001-02
2583,2583,Glen Rice,HOU,35.0,203.2,99.79024,Michigan,USA,1989,1,4,20,8.6,2.4,1.6,-2.7,0.01,0.0819999999999999,0.162,0.477,0.084,2001-02
2586,2586,Eddie Griffin,HOU,20.0,208.28,99.79024,Seton Hall,USA,2001,1,7,73,8.8,5.7,0.7,-5.2,0.069,0.175,0.183,0.456,0.049,2001-02
2685,2685,Cuttino Mobley,HOU,27.0,193.04,95.25432,Rhode Island,USA,1998,2,41,73,17.5,4.2,2.8,1.6,0.027,0.087,0.205,0.537,0.121,2002-03
2734,2734,Bostjan Nachbar,HOU,22.0,205.74,100.243832,None,Slovenia,2002,1,15,14,2.1,0.8,0.2,-12.2,0.042,0.108,0.2319999999999999,0.41,0.079,2002-03
2770,2770,Glen Rice,HOU,36.0,203.2,99.79024,Michigan,USA,1989,1,4,62,9.0,2.5,1.0,-1.1,0.021,0.092,0.166,0.563,0.075,2002-03
2788,2788,Jason Collier,HOU,25.0,213.36,117.93392,Georgia Tech,USA,2000,1,15,13,2.8,2.2,0.1,-5.4,0.118,0.183,0.1689999999999999,0.488,0.018,2002-03
2794,2794,James Posey,HOU,26.0,203.2,97.52228,Xavier,USA,1999,1,18,83,10.8,5.1,2.2,-3.9,0.0409999999999999,0.157,0.18,0.519,0.126,2002-03
2847,2847,Eddie Griffin,HOU,21.0,208.28,105.233344,Seton Hall,USA,2001,1,7,77,8.6,6.0,1.1,4.1,0.084,0.187,0.195,0.462,0.077,2002-03
2904,2904,Steve Francis,HOU,26.0,190.5,88.45044,Maryland,USA,1999,1,2,81,21.0,6.2,6.2,2.4,0.057,0.115,0.259,0.541,0.278,2002-03
2923,2923,Yao Ming,HOU,22.0,226.06,134.26323200000002,None,China,2002,1,1,82,13.5,8.2,1.7,2.2,0.099,0.223,0.222,0.57,0.104,2002-03
2939,2939,Terence Morris,HOU,24.0,205.74,100.243832,Maryland,USA,2001,2,33,49,3.7,2.6,0.5,-4.3,0.074,0.157,0.154,0.5,0.068,2002-03
2945,2945,Tito Maddox,HOU,22.0,193.04,86.18248,Fresno State,USA,2002,2,37,9,1.2,0.8,0.6,-5.3,0.031,0.162,0.237,0.354,0.217,2002-03
2988,2988,Juaquin Hawkins,HOU,29.0,200.66,92.98636,Long Beach State,USA,Undrafted,Undrafted,Undrafted,58,2.3,1.3,0.8,2.0,0.03,0.099,0.128,0.427,0.107,2002-03
2998,2998,Kelvin Cato,HOU,28.0,210.82,124.7378,Iowa State,USA,1997,1,15,73,4.5,5.9,0.3,0.1,0.122,0.272,0.134,0.535,0.027,2002-03
3038,3038,Moochie Norris,HOU,29.0,187.96,83.91452,West Florida,USA,1996,2,33,82,4.4,1.9,2.4,-0.1,0.032,0.1009999999999999,0.159,0.47,0.239,2002-03
3046,3046,Maurice Taylor,HOU,26.0,205.74,117.93392,Michigan,USA,1997,1,14,67,8.4,3.6,1.0,-0.1,0.086,0.124,0.237,0.472,0.091,2002-03
3069,3069,Mike Wilks,HOU,25.0,180.34,81.64656,Rice,USA,Undrafted,Undrafted,Undrafted,26,1.9,0.6,0.7,6.1,0.031,0.086,0.176,0.606,0.2239999999999999,2003-04
3088,3088,Maurice Taylor,HOU,27.0,205.74,115.66596,Michigan,USA,1997,1,14,75,11.5,5.1,1.4,-1.3,0.079,0.142,0.231,0.512,0.105,2003-04
3141,3141,Kelvin Cato,HOU,29.0,210.82,124.7378,Iowa State,USA,1997,1,15,69,6.1,6.8,1.0,3.1,0.108,0.2019999999999999,0.139,0.495,0.069,2003-04
3153,3153,Mark Jackson,HOU,39.0,190.5,88.45044,St. John's (NY),USA,1987,1,18,42,2.5,1.7,2.8,-0.2,0.021,0.123,0.142,0.44,0.336,2003-04
3211,3211,Yao Ming,HOU,23.0,228.6,140.61352,None,China,2002,1,1,82,17.5,9.0,1.5,3.6,0.093,0.22,0.252,0.586,0.09,2003-04
3230,3230,Steve Francis,HOU,27.0,190.5,90.7184,Maryland,USA,1999,1,2,79,16.6,5.5,6.2,3.0,0.045,0.111,0.237,0.501,0.276,2003-04
3277,3277,Scott Padgett,HOU,28.0,205.74,108.86208,Kentucky,USA,1999,1,28,58,3.4,2.4,0.4,5.5,0.099,0.176,0.172,0.552,0.075,2003-04
3302,3302,Charles Oakley,HOU,40.0,205.74,111.13004,Virginia Union,USA,1985,1,9,7,1.3,0.7,0.3,-7.9,0.0,0.217,0.165,0.521,0.1,2003-04
3311,3311,Clar. Weatherspoon,HOU,33.0,200.66,122.46984,Southern Mississippi,USA,1992,1,9,52,5.0,3.9,0.6,-5.0,0.104,0.175,0.152,0.5379999999999999,0.063,2003-04
3336,3336,Cuttino Mobley,HOU,28.0,193.04,97.52228,Rhode Island,USA,1998,2,41,80,15.8,4.5,3.2,1.8,0.015,0.1119999999999999,0.2,0.535,0.144,2003-04
3357,3357,Alton Ford,HOU,23.0,205.74,127.00576,Houston,USA,2001,2,50,9,1.7,1.2,0.3,0.5,0.086,0.25,0.192,0.55,0.158,2003-04
3363,3363,Adrian Griffin,HOU,29.0,195.58,104.32616,Seton Hall,USA,Undrafted,Undrafted,Undrafted,19,0.6,1.0,0.5,-8.4,0.01,0.1669999999999999,0.093,0.278,0.132,2003-04
3395,3395,Bostjan Nachbar,HOU,23.0,205.74,100.243832,None,Slovenia,2002,1,15,45,3.1,1.6,0.7,2.0,0.021,0.136,0.159,0.477,0.103,2003-04
3441,3441,Jim Jackson,HOU,33.0,198.12,99.79024,Ohio State,USA,1992,1,4,80,12.9,6.1,2.8,2.5,0.02,0.154,0.171,0.54,0.126,2003-04
3480,3480,Eric Piatkowski,HOU,33.0,200.66,97.52228,Nebraska,USA,1994,1,15,49,4.1,1.5,0.5,-1.3,0.017,0.102,0.156,0.507,0.069,2003-04
3534,3534,Yao Ming,HOU,24.0,228.6,140.61352,None,China,2002,1,1,80,18.3,8.4,0.8,2.0,0.102,0.215,0.264,0.614,0.048,2004-05
3547,3547,Dikembe Mutombo,HOU,39.0,218.44,120.20188,Georgetown,Congo,1991,1,4,80,4.0,5.3,0.1,10.0,0.147,0.251,0.13,0.575,0.0139999999999999,2004-05
3603,3603,Vin Baker,HOU,33.0,210.82,108.86208,Hartford,USA,1993,1,8,27,1.3,1.4,0.4,-19.2,0.093,0.129,0.144,0.354,0.079,2004-05
3615,3615,Tracy McGrady,HOU,26.0,203.2,95.25432,None,USA,1997,1,9,78,25.7,6.2,5.7,4.0,0.027,0.149,0.309,0.526,0.276,2004-05
3616,3616,Torraye Braggs,HOU,29.0,203.2,111.13004,Xavier,USA,1998,2,57,7,0.9,1.7,0.0,-20.6,0.368,0.278,0.206,0.429,0.0,2004-05
3641,3641,Bob Sura,HOU,32.0,195.58,90.7184,Florida State,USA,1995,1,17,61,10.3,5.5,5.2,3.8,0.049,0.155,0.176,0.5329999999999999,0.266,2004-05
3648,3648,Brandin Knight,HOU,23.0,182.88,81.64656,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,1.0,-10.1,0.0,0.0,0.143,0.0,0.3329999999999999,2004-05
3708,3708,David Wesley,HOU,34.0,185.42,92.079176,Baylor,USA,Undrafted,Undrafted,Undrafted,80,11.9,2.9,3.3,-0.6,0.016,0.081,0.172,0.513,0.159,2004-05
3728,3728,Charlie Ward,HOU,34.0,187.96,83.91452,Florida State,USA,1994,1,26,14,5.4,2.8,3.1,-0.9,0.019,0.105,0.133,0.4529999999999999,0.1889999999999999,2004-05
3738,3738,Clar. Weatherspoon,HOU,34.0,200.66,122.46984,Southern Mississippi,USA,1992,1,9,40,3.1,3.1,0.4,8.1,0.0819999999999999,0.187,0.135,0.475,0.051,2004-05
3741,3741,Scott Padgett,HOU,29.0,205.74,108.86208,Kentucky,USA,1999,1,28,66,4.2,2.8,0.8,11.2,0.059,0.161,0.139,0.5489999999999999,0.096,2004-05
3754,3754,Juwan Howard,HOU,32.0,205.74,104.32616,Michigan,USA,1994,1,5,61,9.6,5.7,1.5,1.9,0.094,0.16,0.1939999999999999,0.494,0.1,2004-05
3764,3764,Jon Barry,HOU,35.0,195.58,95.25432,Georgia Tech,USA,1992,1,21,69,6.6,2.3,2.4,7.3,0.021,0.1,0.147,0.57,0.177,2004-05
3894,3894,Ryan Bowen,HOU,29.0,205.74,99.79024,Iowa,USA,1998,2,55,65,1.7,1.2,0.3,10.1,0.043,0.098,0.105,0.462,0.052,2004-05
3902,3902,Rod Strickland,HOU,38.0,190.5,83.91452,DePaul,USA,1988,1,19,16,1.8,1.7,2.4,9.5,0.019,0.151,0.162,0.295,0.307,2004-05
3950,3950,Moochie Norris,HOU,31.0,185.42,83.91452,West Florida,USA,1996,2,33,38,2.4,1.2,1.0,-5.9,0.034,0.113,0.193,0.376,0.207,2004-05
3956,3956,Mike James,HOU,30.0,187.96,85.275296,Duquesne,USA,Undrafted,Undrafted,Undrafted,74,11.8,2.8,3.6,4.4,0.022,0.105,0.2289999999999999,0.534,0.253,2004-05
4013,4013,Dikembe Mutombo,HOU,40.0,218.44,120.20188,Georgetown,Congo,1991,1,4,64,2.6,4.8,0.1,-2.5,0.132,0.255,0.089,0.626,0.0069999999999999,2005-06
4051,4051,John Lucas III,HOU,23.0,180.34,81.64656,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,13,2.3,0.4,0.9,-9.7,0.02,0.038,0.186,0.417,0.2,2005-06
4140,4140,David Wesley,HOU,35.0,185.42,92.079176,Baylor,USA,Undrafted,Undrafted,Undrafted,71,9.9,2.5,2.9,-1.9,0.012,0.075,0.152,0.546,0.147,2005-06
4145,4145,Chuck Hayes,HOU,23.0,198.12,109.769264,Kentucky,USA,Undrafted,Undrafted,Undrafted,40,3.7,4.5,0.4,9.2,0.14,0.253,0.12,0.589,0.044,2005-06
4205,4205,Ryan Bowen,HOU,30.0,205.74,99.79024,Iowa,USA,1998,2,55,68,1.3,1.3,0.4,-5.0,0.054,0.1009999999999999,0.106,0.3379999999999999,0.062,2005-06
4235,4235,Rafer Alston,HOU,29.0,187.96,77.11064,Fresno State,USA,1998,2,39,63,12.1,4.0,6.7,-1.9,0.017,0.105,0.187,0.475,0.3,2005-06
4251,4251,Richie Frahm,HOU,28.0,195.58,95.25432,Gonzaga,USA,Undrafted,Undrafted,Undrafted,33,3.3,1.0,0.6,-3.8,0.01,0.106,0.15,0.517,0.0969999999999999,2005-06
4252,4252,Rick Brunson,HOU,34.0,193.04,86.18248,Temple,USA,Undrafted,Undrafted,Undrafted,27,2.0,0.8,1.3,-8.1,0.005,0.091,0.162,0.455,0.243,2005-06
